12:55,5072.99,63.48,211.79,2015-05-04
13:00,3649.38,61.87,211.32,2015-05-04
13:05,4931.79,66.25,211.62,2015-05-04
13:10,4549.04,67.07,211.58,2015-05-04
13:15,4654.95,68.3,211.36,2015-05-04
13:20,4741.88,69.28,211.38,2015-05-04
13:25,4592.51,69.62,211.2,2015-05-04
13:30,4642.77,67.53,211.25,2015-05-04
13:35,4600.94,64.3,211.17,2015-05-04
13:40,4578.15,62.32,211.05,2015-05-04
13:45,4561.46,61.26,210.99,2015-05-04
13:50,4553.77,60.26,211.11,2015-05-04
13:55,4525.74,59.57,211.1,2015-05-04
14:00,4496.7,58.91,211.25,2015-05-04
14:05,4468.58,58.39,211.4,2015-05-04
14:10,4464.35,58.07,211.6,2015-05-04
14:15,4426.22,57.79,211.4,2015-05-04
14:20,4391.07,57.35,211.27,2015-05-04
14:25,4361.92,57.19,211.35,2015-05-04
14:30,4340.28,56.84,211.47,2015-05-04
14:35,4323.14,56.6,211.58,2015-05-04
14:40,4290.63,56.4,211.37,2015-05-04
14:45,4252.15,55.9,211.52,2015-05-04
14:50,4213.61,55.88,211.53,2015-05-04
14:55,4166.86,55.35,211.47,2015-05-04
15:00,4131.27,56.5,211.54,2015-05-04
15:05,4091.74,59.14,211.53,2015-05-04
15:10,4055.08,60.74,211.74,2015-05-04
15:15,3995.12,61.86,211.54,2015-05-04
15:20,3947.43,62.59,211.31,2015-05-04
15:25,3913.73,63.34,211.31,2015-05-04
15:30,3876.49,63.84,211.21,2015-05-04
15:35,3814.58,64.1,211.1,2015-05-04
15:40,3754.38,64.41,211.05,2015-05-04
15:45,3694.64,64.64,211.13,2015-05-04
15:50,3645.6,64.63,211.13,2015-05-04
15:55,3587.57,64.59,211.1,2015-05-04
16:00,3516.49,64.31,211.06,2015-05-04
16:05,3452.37,64.1,211.12,2015-05-04
16:10,3382.39,64.04,211.1,2015-05-04
16:15,3315.11,63.6,211.12,2015-05-04
16:20,3249.08,63.46,211.05,2015-05-04
16:25,3174.05,63.1,210.99,2015-05-04
16:30,3101.4,62.72,210.97,2015-05-04
16:35,3021.73,62.22,211.07,2015-05-04
16:40,2946.31,61.81,211.06,2015-05-04
16:45,2872.91,61.48,210.97,2015-05-04
16:50,2786.49,60.95,210.79,2015-05-04
16:55,2703.18,60.36,210.77,2015-05-04
17:00,2617.49,59.76,210.99,2015-05-04
17:05,2534.2,59.27,210.97,2015-05-04
17:10,2450.71,58.63,210.98,2015-05-04
17:15,2357.53,58.07,211.04,2015-05-04
17:20,2268.88,57.42,210.8,2015-05-04
17:25,2178.61,56.84,210.47,2015-05-04
17:30,2082.24,56.17,210.4,2015-05-04
17:35,1988.17,55.47,210.45,2015-05-04
17:40,1885.7,54.79,210.42,2015-05-04
17:45,1705.1,53.8,210.38,2015-05-04
17:50,1382.36,52.36,210.37,2015-05-04
17:55,1051.31,50.7,210.33,2015-05-04
18:00,621.18,48.57,210.1,2015-05-04
18:05,422.74,46.79,210.03,2015-05-04
18:10,381.73,45.57,210.3,2015-05-04
18:15,358.58,44.63,210.33,2015-05-04
18:20,347.91,43.76,210.25,2015-05-04
18:25,352.47,43.24,210.29,2015-05-04
18:30,351.68,42.7,210.2,2015-05-04
18:35,330.47,42.15,210.21,2015-05-04
18:40,284.9,41.71,210.13,2015-05-04
18:45,249.97,41.19,210.21,2015-05-04
18:50,216.84,40.76,210.29,2015-05-04
18:55,218.73,40.21,210.31,2015-05-04
19:00,227.16,40.09,210.35,2015-05-04
19:05,224.41,39.61,210.31,2015-05-04
19:10,216.16,39.58,210.19,2015-05-04
19:15,177.89,38.92,210.26,2015-05-04
19:20,150.74,38.63,210.18,2015-05-04
19:25,112.16,38.3,210.15,2015-05-04
19:30,69.27,37.81,210.29,2015-05-04
19:35,36.88,37.46,210.32,2015-05-04
19:40,11.45,37.09,210.2,2015-05-04
19:45,0,36.58,210.05,2015-05-04
19:50,0,35.93,209.97,2015-05-04
19:55,0,35.77,209.78,2015-05-04
20:00,0,35.21,209.79,2015-05-04
20:05,0,35.2,209.87,2015-05-04
